"name";"id"
"PEDIOBIUS LYSIS";"676"
"SYNERGUS ALBIPES";"677"
"NEUROTERUS NUMISMALIS";"678"
"SYNERGUS GALLAE-POMIFORMIS";"679"
"NEUROTERUS QUERCUS-BACCARUM";"680"
"A. KOLLARI";"681"
"A. CURVATOR";"682"
"A. CALLIDOMA";"683"
"A. INFLATOR";"684"
"A. QUERCUS-RAMULI";"685"
"A. QUADRILINEATUS";"686"
"A. SOLITARIUS";"687"
"BIORHIZA PALLIDA";"688"
"N. NUMISMALIS";"689"
"N. ALBIPES";"690"
"N. TRICOLOR";"691"
"N. APRILINUS";"692"
"C. DIVISA";"693"
"C. QUERCUS-FOLII";"694"
"S. UMBRACULUS";"695"
"S. EVANESCENS";"696"
"M. JUCUNDUS";"697"
"O. GALLARAM";"698"
"O. EUEDORESCHUS";"699"
"O. SKIANEUROS";"700"
"S. APICALIS";"701"
"S. CYANEA";"702"
"CAENACIS DIVISA";"703"
"CECIDOSTIBA LEUCOPEZA";"704"
"C. SEMIFASCIA";"705"
"HOBBYA STENONOTA";"706"
"PEDIOBIUS CLITA";"707"
"MESOPOLOBUS AMAENUS";"708"
"M. XANTHOCERUS";"709"
"CALLIRHYTIS GLANDIUM";"710"
"ANDRICUS SEMINATIONIS";"711"
"A. ALBOPUNCTATUS";"712"
"A. FECUNDATOR";"713"
"OLYNX TRILINEATA";"714"
"PHYLLOBAENUS ATRIPLEXUS";"715"
"EUPELMID GEN. N.";"716"
"TORYMUS C. CAPILLACEUS";"717"
"PSEUDOCATOLACCUS GUIZOTI";"718"
"RILEYA TEGULARIS";"719"
"TENUIPETIOLUS MEDICAGINUS";"720"
"TORYMUS ATRIPLICIS";"721"
"TETRASTICHUS SP. A";"722"
"TORYMUS UMBILICATUS";"723"
"TETRASTICHUS SP. B";"724"
"RILEYA PIERCEI";"725"
"GALEOPSOMYIA SP. B";"726"
"GALEOPSOMYIA SP. D";"727"
"GALEOPSOMYIA SP. E";"728"
"TORYMUS N. SP.";"729"
"EURYTOMA SP.";"730"
"TETRASTICHUS SP. C";"731"
"PLATYGASTER SP. B";"732"
"LESTODIPLOSIS SP.";"733"
"GALEOPSOMYIA SP. A";"734"
"TETRASTICHUS CECIDOBROTER";"735"
"ACARID SP.";"736"
"GELECHIID SP. B";"737"
"GRACILARIID SP.";"738"
"GONIOZUS SP. A";"739"
"GONIOZUS SP. B";"740"
"CHELONUS SP.";"741"
"ARTHROCNODAX SP.";"742"
"ANYSTID SP.";"743"
"ASPHONDYLIA SP. D (BLISTER LEAF & NIPPLE BUD GALL MAKER)";"744"
"ASPHONDYLIA SP. E (TUMOR STEM MAKER)";"745"
"ASPHONDYLIA SP. F (OVAL TWIG MAKER)";"746"
"ASPHONDYLIA SP. G (OVAL BUD/FLOWER GALL MAKER)";"747"
"ASPHONDYLIA SP. H (FUZZY BUD/FLOWER GALL MAKER)";"748"
"NESOLASIOPTERA WILLISTONI (WOODY/SMOOTH STEM MAKER)";"749"
"OPIUS SP.";"750"
"SPILOCHALCIS SP.";"751"
"GALEOPSOMYIA SP. C";"752"
"PLATYGASTER SP. A";"753"
"GELECHIID SP. A";"754"
"TRICORYNUS SP.";"755"
"AGATHIS SP.";"756"
"PLASTANOXUS INCOMPLETUS";"757"
"OPHIOMYIA ATRIPLICIS (LEAF CLUSTER BUD GALL MAKER)";"758"
"ASPHONDYLIA SP. A (CLUB STEM MAKER)";"759"
"ASPHONDYLIA SP. B (NODULAR STEM GALLMAKER)";"760"
"ASPHONDYLIA SP. C (WOODY STEM MAKER)";"761"
"DETRITUS FEEDERS";"762"
"ALGAL FEEDERS";"763"
"SMALL MIDWATER PLANKTON FEEDERS";"764"
"CORALS";"765"
"OMNIVORES";"766"
"SMALL BENTHIC CARNIVORES";"767"
"LARGE MIDWATER CARNIVORES";"768"
"CORAL FEEDERS";"769"
"LARGE BENTHIC CARNIVORES";"770"
"TRANSIENT CARNIVORES";"771"
"EUPELMID N. GENUS";"772"
"ASPHONDYLIA SP. D";"773"
"ASPHONDYLIA SP. A";"774"
"ASPHONDYLIA SP. H";"775"
"ASPHONDYLIA SP. B";"776"
"RILEYI PIERCEI";"777"
"ASPHONDYLIA SP. G";"778"
"ASPHONDYLIA SP. F";"779"
"ASPHONDYLIA SP. E";"780"
"PLASTONOXUS INCOMPLETUS";"781"
"ASPHONDYLIA SP. C";"782"
"NEOLASIOPTERA WILLISTONI";"783"
"PHAOMIA SP. LARVAE";"784"
"THAMIAREA HOSPITA";"785"
"SYSTENUS SP. 1 LARVAE";"786"
"SYSTENUS SP. 2 LARVAE";"787"
"BRACHYOPA INSENSILIS LARVAE";"788"
"DASYHELEA OBSCURA LARVAE";"789"
"AULACIGASTER LEUCOPEZA EGGS";"790"
"HERICIA HERICIA";"791"
"INVERTEBRATES";"792"
"FISH";"793"
"TERNS";"794"
"FRIGATE BIRDS";"795"
"BOOBIES";"796"
"SEA TURTLES";"797"
"PIG";"798"
"RAT";"799"
"COCONUT CRABS";"800"
"FOWL";"801"
"INSECTS";"802"
"SKINKS";"803"
"REEF HERON";"804"
"STARLINGS";"805"
"LAND CRUSTACEA";"806"
"FUNGI - SNAILS - ANNELIDS";"807"
"GECKOS";"808"
"ENTOMOBRYA LIGATE";"809"
"LEPIDOCYRTUS CYANEUS";"810"
"ISOTOMA SENSIBILIS";"811"
"PSEUDISTOMA SENSIBILIS";"812"
"PARCOBLATTA SP.";"813"
"TACHYTA NANA";"814"
"CANOSOMA CRASSUS";"815"
"THORACOPHORUS COSTALIS";"816"
"ACRITUS EXIGUUS";"817"
"CHARIESSA PILOSA";"818"
"ALAUS OCULATUS LARVAE";"819"
"MELANOPUS SP. LARVAE";"820"
"CHRYSOBOTHRIS FEMORATA LARVAE";"821"
"AGRILUS SP. LARVAE";"822"
"SILVANUS EMBELLIS";"823"
"S. PLANATUS";"824"
"BRONTES DUBIUS LARVAE";"825"
"MEGALODACNE FASCIATA";"826"
"XYLOTRECHUS COLONUS LARVAE";"827"
"ROMALEUM ATOMARIUM LARVAE";"828"
"NEOCLYTUS SCUTELLARIS LARVAE";"829"
"GRAPHISURUS FASCIATUS LARVAE";"830"
"ORTHOTOMICUS COELATUS";"831"
"MEGASELIA SP. LARVAE";"832"
"LONCHAEA SP. LARVAE";"833"
"TACHINID LARVAE";"834"
"TREMEX COLUMBA LARVAE";"835"
"ATANYCOLUS SIMPLEX";"836"
"SPARHIUS FLORIDANUS";"837"
"CAMPONOTUS HERCULEANUS";"838"
"CREMATOGASTER LINEOLATA";"839"
"LEPTOTHORAX CURVISPINOSUS";"840"
"PONERA COARCTA";"841"
"PROCERATIUM CROCEUM";"842"
"LINOTAENIA BIDENS";"843"
"GEOPHILUS VARIANS";"844"
"CHTHONIUS SPINOSUS";"845"
"C. LONGIPALPUS";"846"
"UROPODA SP.";"847"
"DISCOPOMA SP.";"848"
"PERGAMASUS SP.";"849"
"MEGISTHANUS SP.";"850"
"DENDROLAELOPS SP.";"851"
"PHLOEM (QUERCUS SPP.)";"852"
"NEOSMITHURUS CLAVATUS";"853"
"RETICULITERMES FLAVIPES";"854"
"STAPHYLINUS VIOLACENS";"855"
"COPROPORUS VENTRICULUS";"856"
"TRACHYSECTUS CONFLUENTUS";"857"
"ACTIUM SP.";"858"
"EPIERUS REGULARIS";"859"
"EPIERUS SP.";"860"
"PLATYSOMA LECONTEI";"861"
"DENDROIDES BICOLOR LARVAE";"862"
"ELATER NIGRICOLLIS LARVAE";"863"
"ORTHOSTETHUS INFUSCATUS LARVAE";"864"
"DELTOMETOPUS AMOENICORNIS LARVAE";"865"
"ELATERINAE LARVAE (UNDET.)";"866"
"RHYSODES AMERICANUS";"867"
"TRIPLAX THORACICA";"868"
"MYCETYPHAGID (UNDET.)";"869"
"HYMENORUS SP.";"870"
"PLATYDEMA SUBCOSTATUM";"871"
"P. RUFICORNE";"872"
"P. RUFICOLLE";"873"
"ULOMA IMBERBIS";"874"
"DIOEDUS PUNCTATUS";"875"
"SCOTOBATES CARCARATUS LARVAE";"876"
"XYLOPINUS SAPERDOIDES";"877"
"ALOBATES PENNSYLVANICUS LARVAE";"878"
"MERACANTHA CONTRACTA LARVAE";"879"
"STRONGYLIUM CRENATUM LARVAE";"880"
"SYNCHROA PUNCTATA LARVAE";"881"
"PSEUDOLUCANUS CAPREOLE LARVAE";"882"
"PLATYCERUS QUERCUS";"883"
"CERUCHUS PICEUS";"884"
"DORCUS (BREVIS?)";"885"
"POLYMOECUS BREVIPES LARVAE";"886"
"CLOETUS GLOBOSUS";"887"
"TRICHIOTINUS BIDENS LARVAE";"888"
"PHILEURUS VALGUS LARVAE";"889"
"PASSALUS CORNUTUS";"890"
"DEROBRACHUS BRUNNEUS LARVAE";"891"
"LEPTURA PROXIMA LARVAE";"892"
"EUPSALIS MINUTA";"893"
"SCOLECOCAMPA LIBURNA LARVAE";"894"
"MYCETOPHILID LARVAE (UNDET.)";"895"
"CECIDOMYID LARVAE (UNDET.)";"896"
"DOLICOPODID LARVAE (UNDET.)";"897"
"AUGOCHLORA PURA";"898"
"PHEIDOLE SP.";"899"
"LUMBRICID (UNDET.)";"900"
"STROBILOPS AENA";"901"
"POLYGYRA FALLAX";"902"
"P. TRIDENTATA";"903"
"P. THYROIDEUS";"904"
"ZONITOIDES ARBOREUS";"905"
"EUCONULUS CHERSINUS";"906"
"RETINELLA INDENTATA";"907"
"PHILOMYCUS CAROLINENSIS";"908"
"CAMBALA ANNULATA";"909"
"FONTARIA CORIACEA";"910"
"POLYDESMUS SERRATUS";"911"
"SPIROSTEPHON LACTARIUM";"912"
"SCOLOPENDRA VIRIDIS";"913"
"CRYPTOPS HYALINA";"914"
"OTOCRYPTOPS SEXSPINOSUS";"915"
"BOTHROPOLYS MULTIDENTATUS";"916"
"CHELANOPS DENTATUS";"917"
"PODOTHROMBIUM SP.";"918"
"ALLOTHROMBIUM PULVINUS";"919"
"ZETES SP.";"920"
"SCHELORABATES SP.";"921"
"VARIOUS LARVAE";"922"
"FUNGI (RED ROT)";"923"
"ENTOMOBRYA CORTICOLA";"924"
"E. LIGATA";"925"
"ENTOMOBRYA SP.";"926"
"PSEUDACHORUTES SP.";"927"
"TOMOCERA FLAVESCENS";"928"
"HETEROPTERAN (UNDET.)";"929"
"EPIPTERA SP.";"930"
"TACHYMENIS FLAVICAUDA";"931"
"ERCHOMUS VENTRICULUS";"932"
"SAPRINUS SP.";"933"
"PLATYSOMA PARALLELUM";"934"
"P. LECONTEI";"935"
"PLEGADERUS SP.";"936"
"CYLISTIX CYLINDRICA";"937"
"THANASIMUS DUBIUS";"938"
"BOROS UNICOLOR LARVAE";"939"
"ALAUS MYOPS LARVAE";"940"
"ISCHIODONTUS SP. LARVAE";"941"
"MELANOTUS SP. LARVAE";"942"
"ELATER VERTICINUS";"943"
"DRAPITES SP. LARVAE";"944"
"BUPRESTIS LINEATA LARVAE";"945"
"BUPRESTIS SP. LARVAE";"946"
"CHALCOPHORA SP. LARVAE";"947"
"CHRYSOBOTHRIS SP. LARVAE";"948"
"TEMNOCHILA VIRESCENS";"949"
"RHIZOPHAGUS CYLINDRICUS";"950"
"BRONTES DUBIUS";"951"
"MYCETOPHAGUS PINI";"952"
"COLOPTERUS SEMITECTUS";"953"
"STELIDOTA GEMINATA";"954"
"BOLITOTHERUS CORNUTUS";"955"
"PLATYDEMA FLAVIPES";"956"
"STEPHANOPACHYS RUGOSUS LARVAE";"957"
"ASEMUM MOESTUM LARVAE";"958"
"RHAGIUM LINEATUM LARVAE";"959"
"XYLOTRECHUS SAGITTATUS LARVAE";"960"
"CALLIDIUM ANTENNATUM LARVAE";"961"
"ACANTHOCINUS OBSOLETUS LARVAE";"962"
"A. NODOSUS LARVAE";"963"
"EUPOGONIUS TOMENTOSUS LARVAE";"964"
"MONOCHAMMUS TITILLATOR LARVAE";"965"
"RHYNCOLUS SP.";"966"
"COSSONUS CORTICOLA";"967"
"PISSODES MEMORENSIS LARVAE";"968"
"PACHYLOBINS PICIVORUS LARVAE";"969"
"HYLOBIUS PALES LARVAE";"970"
"PLATYPUS FLAVICORNIS";"971"
"IPS GRANDICOLLIS";"972"
"I. CALLIGRAPHUS";"973"
"XYLEBORUS FITCHI";"974"
"PITHYOPHTHORUS ANNECTENS";"975"
"P. PULLUS";"976"
"DENDROCTONUS VALENS";"977"
"D. TENEBRANS";"978"
"SCIARA COPROPHILA LARVAE";"979"
"XYLOPHAGUS FASCIATUS LARVAE";"980"
"THERESIA MONOHAMMI LARVAE";"981"
"SARCOPHAGA SP. LARVAE";"982"
"SIREX NIGRICORNIA LARVAE";"983"
"ORUSSUS SP. LARVAE";"984"
"COELOIDES PISSODIS LARVAE";"985"
"LEPTINOTHORAX CURVISPINOSUS";"986"
"PONERA COARCTATA";"987"
"LASIUS UMBRATUS";"988"
"UROPODID SP.";"989"
"PARASITUS SP";"990"
"DENDROLAELAPS SP.";"991"
"CHELANOPS OBLONGUS";"992"
"C. VIRGINNAE";"993"
"CHELIFER CANCROIDES";"994"
"VARIOUS LARVAE (UNSP.)";"995"
"CECIDOMYID LARVAE";"996"
"DOLICOPODID LARVAE";"997"
"ENTOMOBRYA LIGATA";"998"
"E. CORTICOLA";"999"
"ULOMA PUNCTULATA";"1000"
"XYLOPINUS RUFIPES LARVAE";"1001"
"SCOTOBATES CALCARATUS LARVAE";"1002"
"PSEUDOLUCANUS CAPREOLUS LARVAE";"1003"
"LEPTURA SP. LARVAE";"1004"
"POLYGYRA THYRIODES";"1005"
"FONTARIA CORIACEN";"1006"
"VARIOUS LARVAE (UNSPECIFIED)";"1007"
"PSYCHODA HUMERALIS";"1008"
"SPINIPHORA MACULATA";"1009"
"MEGASELIA BREVICOSTALIS";"1010"
"M. TENEBRICOLA";"1011"
"PIOPHILA VULGARIS";"1012"
"NEOLERIA MARITIMA";"1013"
"LEPTOCERA LUTEILABRIS";"1014"
"SPHAEROCERA VAPORARIORUM";"1015"
"SARCOPHAGA HIRTICRUS";"1016"
"S. NIGRIVENTRIS";"1017"
"S. TERETIROSTRIS";"1018"
"MUSCINA ASSIMILIS";"1019"
"FANNIA CANICULARIS";"1020"
"HYDROTAEA OCCULTA";"1021"
"SUBHYLEMYIA LONGULA";"1022"
"LASIOMMA OCTOGUTTATUM";"1023"
"CRASPEDOCHOETA PULLULA";"1024"
"MESOLEPTUS SP.";"1025"
"FIGITES LAEVIGATUS";"1026"
"ALEOCHARA CURTULA";"1027"
"ALYSIA MANDUCATOR";"1028"
"METACANTHARIS CLYPEATA";"1029"
"HARPALUS RUFIPES";"1030"
"PTEROSTICHUS NIGER";"1031"
"CREOPHILIS MAXILLOSUS";"1032"
"THEREVA SP.";"1033"
"NABIS LATIVENTRIS";"1034"
"NECROPHORUS HUMATOR";"1035"
"N. VESPILLO";"1036"
"THANOTOPHILUS RUGOSUS";"1037"
"T. SINUATUS";"1038"
"PTOMOPHAGUS SUBVILLOSUS";"1039"
"CATOPS FUSCUS";"1040"
"C. KIRBII";"1041"
"SAPRINUS SEMISTRIATUS";"1042"
"HISTER STRIOLA";"1043"
"H. CADAVERINUS";"1044"
"H. CARBONARIUS";"1045"
"HYDROTAEA ARMIPES LARVAE";"1046"
"CALLIPHORA SP. LARVAE";"1047"
"LUCILIA SERICATA LARVAE";"1048"
"MYRMICA LAEVINODES";"1049"
"PIOPHILA VARIPES LARVAE";"1050"
"P. FOVEOLATA LARVAE";"1051"
"VESPULA VULGARIS LARVAE";"1052"
"FANNIA SCALARIS LARVAE";"1053"
"CERCYON LATERALIS";"1054"
"C. UNIPUNCTATUS";"1055"
"NEOBLATTELA FRATERNA";"1056"
"DERMESTES CARNIVORUS";"1057"
"EUSPILOTUS SP.";"1058"
"PHAENICIA EXIMIA";"1059"
"ATHERIGENA ORIENTALIS";"1060"
"MEGASELIA SP. 6";"1061"
"EUMACRONYCHIA STERNALIS";"1062"
"HELICOBIA RAPAX";"1063"
"CAMPONOTUS RECTANGULARIS";"1064"
"MONOMORIUM CARBONARIUM";"1065"
"PHEIDOLE SP. 3";"1066"
"PHEIDOLE SP. 5";"1067"
"ECTATOMMA RUIDUM";"1068"
"ODONTOMACHUS HAEMATODUS";"1069"
"PSEUDOMYRMEX SP. 1";"1070"
"ACARID (UNSPECIFIED)";"1071"
"P. EXIMIA LARVAE";"1072"
"A. ORIENTALIS LARVAE";"1073"
"E. STERNALIS LARVAE";"1074"
"H. REPAX LARVAE";"1075"
"AVES (UNSPECIFIED)";"1076"
"NEMOBIUS SP. NYMPHS";"1077"
"ANAIDES SP. (NEAR PLANA)";"1078"
"COILODES CASTANEA";"1079"
"DELTOCHILUM LOBIPES";"1080"
"EURYSTERNUS CARIBAEUS";"1081"
"E. CALUDICANS";"1082"
"E. PLEBEJUS";"1083"
"ONTHOPHAGUS PRAECELLENS";"1084"
"STAPHYLINID SP. 1";"1085"
"STAPHYLINID SP. 6";"1086"
"STAPHYLINID SP. 7";"1087"
"STAPHYLINID SP. 10";"1088"
"HEMILUCILIA FLAVIFACIES";"1089"
"CHRYSOTUS SP.";"1090"
"PHOCOSCELUS ARTHRITICUS";"1091"
"CYRTONEURINA CONSPERSA";"1092"
"C. GEMINA";"1093"
"GRAPHOMYIA SP.";"1094"
"FANNIA SP. 1";"1095"
"FANNIA SP. 2";"1096"
"GLYPHIDOPS FLAVIFRONS";"1097"
"EUXESTA (NEAR ANNONAE)";"1098"
"MEGASELIA SP. 1";"1099"
"MEGASELIA SP. 7";"1100"
"EPIPLATEA HONDURANA";"1101"
"LEPTOCERA SP. 2";"1102"
"LEPTOCERA SP. 3";"1103"
"SPHAEROCERA SP. 1";"1104"
"SPHAEROCERA SP. 2";"1105"
"HETEROSPILUS SP.";"1106"
"CAMPONOTUS ABDOMINALIS";"1107"
"SOLENOPSIS GEMINATA";"1108"
"PACHYCONDYLA SP.";"1109"
"SAURIANS (UNSPEC.)";"1110"
"H. FLAVIFACIES LARVAE";"1111"
"C. CONSPERSA LARVAE";"1112"
"C. GEMINA LARVAE";"1113"
"G. SP. LARVAE";"1114"
"FANNIA SP. 1 LARVAE";"1115"
"FANNIA SP. 2 LARVAE";"1116"
"ARACHNIDS";"1117"
"REDUVIIDS";"1118"
"PHALANGIDS";"1119"
"MACROCHELES MUSCADOMESTICAE";"1120"
"STAPHYLINIDS";"1121"
"CARABIDS";"1122"
"GEOMYSAPRINUS BELIOCULUS";"1123"
"EUSPILOTUS AENICOLLIS";"1124"
"HISTER PUNCTIGER";"1125"
"CAMPONOTUS SP.";"1126"
"NOCTUID LEPIDOPTERANS";"1127"
"PYRALID LEPIDOPTERANS";"1128"
"FOREST ROACHES";"1129"
"VESPIDS";"1130"
"SILPHIDS";"1131"
"SCARABS";"1132"
"DROSOPHILIDS";"1133"
"PROCHYLIZA AZTECA";"1134"
"TRIGONA SP.";"1135"
"HEMILUCILIA SEGMENTARIA";"1136"
"COCHLIOMYIA MACELLARIA";"1137"
"H. SEGMENTARIA LARVAE";"1138"
"C. MACELLARIA LARVAE";"1139"
"S. PENNSYLVANICUS";"1140"
"ELEODES HISPILABRIS";"1141"
"BOREOCANTHON LECONTEI";"1142"
"TROX SCUTELLARIS";"1143"
"EUXESTA SP.";"1144"
"OXYSARCODEXIA OCHRIPYGA";"1145"
"O. OCHRIPYGA LARVAE";"1146"
"POGONOMYRMEX DESERTORUM";"1147"
"P. RUGOSUS";"1148"
"CONOMYRMA INSANA";"1149"
"SOLENOPSIS XYLONI";"1150"
"IRIDOMYRMEX PRUINOSUM";"1151"
"CANIS LATRANS";"1152"
"CATHARTES AURA";"1153"
"UROCYON CINEREOARGENTEUS";"1154"
"CHIRONOMIDS";"1155"
"LITTORAL BROWSERS";"1156"
"CHAOBORUS";"1157"
"LEPTODORA";"1158"
"OSMERUS";"1159"
"CATOSTOMUS";"1160"
"GASTEROSTEUS";"1161"
"CYPRINIDS";"1162"
"COTTUS";"1163"
"PROSOPIUM";"1164"
"SALMO";"1165"
"SALVELINUS";"1166"
"LOTA";"1167"
"CRISTIVOMER";"1168"
"COCHLIOMYIA MACELLARIA LARVAE";"1169"
"SINEA COMPLEXA";"1170"
"SAPRINUS DISCOIDALIS";"1171"
"SILPHA TRUNCATA";"1172"
"S. TRUNCATA LARVAE";"1173"
"DERMESTES VULPINUS";"1174"
"NECROBIA RUFIPES";"1175"
"ELEODES ENTRICATUS";"1176"
"TROX PUNCTATUS";"1177"
"PROCTACANTHELLA LEUCOPOGON";"1178"
"PIOPHILA SP.";"1179"
"MUSCA DOMESTICA";"1180"
"PHAENICIA SERICATA";"1181"
"P. SERICATA LARVAE";"1182"
"GONIOCHAETA PLAGIODES";"1183"
"NOMIA TETRAZONATA";"1184"
"LASIOGLOSSUM MORILLI";"1185"
"DIALICTUS MICROLEPIODES";"1186"
"DIALICTUS SP.";"1187"
"TAENIPODA EQUUS";"1188"
"T. NODOSUS";"1189"
"T. SUBEROSUS";"1190"
"COENOSIA SP.";"1191"
"SARCOPHAGA UTILIS";"1192"
"S. UTILIS LARVAE";"1193"
"IDIASTA SP.";"1194"
"POGONOMYRMEX APACHE";"1195"
"MYRMECOCYSTUS MIMICUS";"1196"
"BLAESOXIPHA PLINTHOPYGA";"1197"
"COCHYLIOMYIA MACELLARIA";"1198"
"BOREOCANTHON PUNCTICOLLIS";"1199"
"DERMESTES MARMORATUS";"1200"
"ELEODES CARBONARIUS";"1201"
"E. LONGICOLLIS";"1202"
"EMBAPHION SP.";"1203"
"NECROPHORUS MARGINATUS";"1204"
"CONOMYRMA BICOLOR";"1205"
"NOVOMESSOR COCKERELLI";"1206"
"CREMATOGASTER CLARA";"1207"
"TROX SUBEROSUS";"1208"
"SYSPIRA LONGIPES";"1209"
"PSILOCHORUS UTAHENSIS";"1210"
"B. PLINTHOPYGA LARVAE";"1211"
"M. DOMESTICA LARVAE";"1212"
"HAEMATOBIA IRRITANS";"1213"
"SARCOPHAGA SPP.";"1214"
"PAREGLE CINERELLA";"1215"
"CRYPTOLUCILIA CEASARION";"1216"
"SEPSIS VIOLACEA";"1217"
"LEPTOCERA SP.";"1218"
"GEOSARGUS CUPRARIUS";"1219"
"APHODIUS FIMETARIUS";"1220"
"APHAERETA MUSCAE";"1221"
"SPHAERIDIUM SCARABAEOIDES";"1222"
"XYALOPHORA QUINQUELINEATA";"1223"
"PHANEROPRIA SP.";"1224"
"PLATYSTETHUS AMERICANUS";"1225"
"OTHER STAPHYLINIDS (UNSPEC.)";"1226"
"SPHAERIDIUM BIPUSTULATUM";"1227"
"HISTER ABBREVIATUS";"1228"
"POGONOMYRMEX MARICOPA";"1229"
"IRIDOMYRMEX PRUINOSIS";"1230"
"MYRMECOSYSTUS ROMAINEI";"1231"
"PHEIDOLE MILITICIDA";"1232"
"CANTHON EBENUS";"1233"
"C. MELANUS";"1234"
"PHANAEUS DIFFORMIS";"1235"
"E. FUSIFORMIS";"1236"
"EUSATTUS RETICULARIS";"1237"
"SAPRINUS PENNSYLVANICUS";"1238"
"PHILONTHUS SP.";"1239"
"ALEOCHARA SP.";"1240"
"RAVINIA L'HERMINIERI";"1241"
"R. PLANIFRONS";"1242"
"OXYSARCODEXIA CONCLAUSA";"1243"
"SEMIOTHISA SP.";"1244"
"BULIA DEDUCTA";"1245"
"GRYLLUS INTEGER";"1246"
"AMMOBAENETES PHRIXOCNEMOIDES";"1247"
"STENOPELMATUS FUSCUS";"1248"
"PSILOCHORUS IMITATUS";"1249"
"LYCOSA COLORADENSIS";"1250"
"R. L'HERMINIERI LARVAE";"1251"
"R. PLANIFRONS LARVAE";"1252"
"O. CONCLAUSA LARVAE";"1253"
"S. SCARABAEOIDES LARVAE";"1254"
"PLATYSTETHUS SP.";"1255"
"FALAGRIA SP.";"1256"
"OXYTELUS SP.";"1257"
"HYPONIGRUS SP.";"1258"
"S. BIPOSTULATUM";"1259"
"HYPORHAMPUS";"1260"
"UPOGEBIA";"1261"
"LAMYA";"1262"
"SOLEN";"1263"
"ARENICOLA";"1264"
"HYMENOSOMA";"1265"
"JOHNIUS";"1266"
"LITHOGNATHUS";"1267"
"RHABDOSARGUS";"1268"
"HYPACANTHUS";"1269"
"COPEPODS - ORCHOMONOPSIS";"1270"
"BOTTOM NOTOTHENIDS - FRY OF TREMATOMUS";"1271"
"PHYTOPLANKTON FILTER FEEDERS";"1272"
"EUPHASIA SUPERBA - E. CRYSTALLOROPHIAS";"1273"
"BENTHIC FILTER FEEDING INVERTEBRATES";"1274"
"TREMATOMUS BORCHGREVINKI - PLEUROGRAMMA ANTARCTICA";"1275"
"PREDATORY PLANKTONIC INVERTEBRATES";"1276"
"PREDATORY CEPHALOPODS";"1277"
"WHALES - CRABEATER SEALS";"1278"
"PENGUINS - PETRELS";"1279"
"PYCNOGONIDS - POLYCHAETES - GLYPTONOTUS - LINEUS - ODONASTER";"1280"
"PREDATORY FISHES";"1281"
"WEDDEL SEALS";"1282"
"TOOTHED WHALES";"1283"
"LEOPARD SEALS";"1284"
"PREDATORY BENTHIC FISHES";"1285"
"PHILONTHUS CRUENTATUS";"1286"
"ALEOCHARA BIPUSTULATA";"1287"
"OXYTELUS TETRACARINATUS";"1288"
"MACROCHELUS SP.";"1289"
"PARASITUS SP.";"1290"
"APHODIUS HAEMORRHOIDALIS";"1291"
"A. ERRATICUS";"1292"
"A. FIMETARIUS";"1293"
"A. STERCOROSUS";"1294"
"A. PRODIOMUS";"1295"
"A. FOSSOR";"1296"
"CERCYON SP. A";"1297"
"CERCYON SP. B";"1298"
"CERCYON SP. C";"1299"
"CERCYON SP. F";"1300"
"SARCOPHAGA SP.";"1301"
"MUSCA AUTUMNALIS";"1302"
"COLLEMBOLA (UNSPECIFIED)";"1303"
"SPHAERIDIUM BIPOSTULATUM";"1304"
"S. SCARABAEOIDES";"1305"
"S. LUNATUM";"1306"
"HYPONIGRUS OBSIDIANUS";"1307"
"COTHONASPIS SP. ADULTS";"1308"
"SARCOPHAGA SP. A";"1309"
"LEPTOCERA ADULTS";"1310"
"ACROTRICHIS (N. SERICANS)";"1311"
"SEPSIS NEOCYNIPSEA LARVAE";"1312"
"SEPSIS SP. B";"1313"
"SALTELLA SPHONDYLII LARVAE";"1314"
"APHODIUS LARVAE";"1315"
"CERCYON LARVAE";"1316"
"OXYTELINE LARVAE";"1317"
"S. BIPOSTULATUM LARVAE";"1318"
"SALVELINUS FONTINALIS";"1319"
"PERLODIDAE (UNSPEC.)";"1320"
"RHYACOPHILA ACROPEDES";"1321"
"R. VALUMA";"1322"
"PARTNUNIELLA THERMALIS";"1323"
"THERMACARUS NEVADENSIS";"1324"
"TACHYTRECHUS ANGUSTIPENNIS";"1325"
"BIRDS (UNSPECIFIED)";"1326"
"ARACHNIDS (UNSPEC.)";"1327"
"PARACOENIA TURBIDA EGGS";"1328"
"P. TURBIDA LARVAE";"1329"
"P. TURBIDA PUPAE";"1330"
"P. TURBIDA ADULTS";"1331"
"LAMPROSCATELLA DICHAETA";"1332"
"MICROCOELEPIS SP.";"1333"
"CHIRONOMID (UNSPEC.)";"1334"
"AMPHIPOD (UNSPEC.)";"1335"
"TIPULID (UNSPEC.)";"1336"
"CROCODILUS NILOTICUS";"1337"
"CICHLIDAE (JUVENILE)";"1338"
"BARBUS INNOCENS";"1339"
"SERRANOCHROMIS ROBUSTUS";"1340"
"NAUCORIS SP.";"1341"
"CLARIAS MELLANDI";"1342"
"FROGS (UNSPECIFIED)";"1343"
"ANISOPTERID LARVAE";"1344"
"BARBUS PALUDINOSUS";"1345"
"ALESTES IMBERI";"1346"
"MOSQUITO LARVAE (UNKNOWN)";"1347"
"CYCLOPOID COPEPODS";"1348"
"ZYGOPTERID LARVAE";"1349"
"CARIDINA NILOTICA";"1350"
"BARILIUS MICROCEPHALUS";"1351"
